41.68, 41.959999999999994, 23.330000000000002, 16.76, 25.89, 30.34, 30.18, 9.11, 16.76, 26.450000000000003
61.809999999999995, 32.07, 29.75, 35.14, 20.49, 22.470000000000002, 19.21, 16.220000000000002, 19.0, 16.619999999999997
47.85, 29.73, 30.709999999999997, 37.51, 43.56, 31.86, 21.67, 33.629999999999995, 33.76, 38.12
64.35, 43.830000000000005, 29.520000000000003, 27.400000000000002, 29.38, 30.869999999999997, 29.69, 19.53, 15.98, 23.77
44.49, 36.19, 40.45, 33.739999999999995, 23.35, 9.45, 33.87, 15.329999999999998, 30.45, 32.73
69.01, 27.96, 37.82, 42.92, 34.67, 39.11, 25.729999999999997, 23.02, 26.490000000000002, 25.490000000000002
62.67, 33.89, 39.87, 33.86, 18.26, 29.65, 24.64, 23.09, 19.13, 24.04
56.169999999999995, 41.349999999999994, 51.160000000000004, 15.82, 24.85, 31.05, 10.299999999999999, 15.75, 17.349999999999998, 18.18
64.56, 40.27, 23.64, 26.71, 31.46, 21.21, 11.92, 25.509999999999998, 24.65, 16.689999999999998
66.71000000000001, 45.35, 32.65, 19.03, 20.25, 27.089999999999996, 33.050000000000004, 20.93, 21.94, 33.300000000000004
