52.04, 60.23, 51.9, 53.87, 47.39, 48.41, 60.919999999999995, 55.65, 58.07, 53.38
49.220000000000006, 39.34, 44.5, 47.25, 45.4, 36.17, 48.52, 45.42, 40.67, 48.699999999999996
56.54, 42.19, 44.84, 41.13, 45.85, 46.82, 45.190000000000005, 52.07000000000001, 43.32, 50.12
56.99999999999999, 48.27, 51.64, 43.26, 44.81, 39.73, 41.13, 44.79, 42.16, 49.6
51.65, 49.0, 48.8, 49.220000000000006, 42.730000000000004, 48.66, 48.99, 45.769999999999996, 49.64, 48.88
50.55, 47.54, 47.04, 46.19, 48.699999999999996, 51.0, 43.74, 47.46, 52.09, 51.190000000000005
54.63, 51.72, 50.38, 51.17, 46.72, 50.239999999999995, 51.89, 46.73, 48.78, 43.15
53.65, 50.73, 43.97, 42.05, 56.28999999999999, 51.71, 56.589999999999996, 52.04, 54.269999999999996, 46.650000000000006
50.17, 63.129999999999995, 58.24, 58.099999999999994, 51.31, 50.11, 45.85, 49.769999999999996, 45.26, 43.29
64.47, 61.24000000000001, 58.209999999999994, 55.410000000000004, 52.52, 56.8, 55.25, 53.879999999999995, 51.21, 57.04
