39.21, 29.759999999999998, 25.19, 12.83, 11.68, 15.260000000000002, 15.5, 17.31, 12.41, 13.99
27.35, 20.28, 18.41, 11.73, 18.740000000000002, 16.14, 21.08, 17.23, 11.99, 10.48
21.27, 21.38, 15.52, 20.5, 24.94, 21.490000000000002, 10.85, 13.930000000000001, 12.7, 12.65
17.43, 22.6, 19.35, 11.459999999999999, 12.590000000000002, 13.100000000000001, 26.31, 16.72, 21.97, 16.09
23.7, 27.939999999999998, 15.590000000000002, 13.54, 23.28, 21.09, 13.81, 19.82, 13.719999999999999, 16.2
13.61, 19.46, 18.23, 14.860000000000001, 18.23, 11.219999999999999, 10.38, 16.470000000000002, 15.02, 14.330000000000002
32.96, 16.150000000000002, 11.5, 11.51, 15.950000000000001, 11.25, 13.77, 15.02, 23.51, 21.83
29.270000000000003, 11.899999999999999, 29.25, 21.43, 15.740000000000002, 15.47, 11.49, 20.02, 13.44, 9.92
23.47, 22.14, 20.21, 18.57, 21.54, 13.750000000000002, 15.299999999999999, 21.740000000000002, 20.22, 17.62
22.009999999999998, 15.06, 20.16, 11.49, 21.15, 15.39, 14.04, 13.52, 16.950000000000003, 10.6
