24.64, 20.04, 16.76, 11.86, 10.2, 11.26, 11.76, 14.330000000000002, 14.32, 11.459999999999999
37.92, 21.990000000000002, 20.200000000000003, 12.33, 10.85, 21.42, 19.650000000000002, 17.169999999999998, 25.430000000000003, 15.190000000000001
22.12, 22.48, 12.139999999999999, 14.82, 19.220000000000002, 14.31, 24.169999999999998, 18.75, 26.39, 15.5
26.21, 25.5, 24.15, 23.189999999999998, 11.07, 11.39, 18.15, 11.790000000000001, 17.8, 13.0
33.17, 20.26, 13.55, 27.98, 15.440000000000001, 14.299999999999999, 27.860000000000003, 16.06, 13.34, 11.07
37.1, 23.630000000000003, 26.57, 30.55, 21.19, 11.31, 12.93, 12.559999999999999, 18.45, 18.4
29.86, 28.34, 14.7, 19.09, 15.190000000000001, 13.200000000000001, 14.799999999999999, 14.62, 12.389999999999999, 13.270000000000001
19.009999999999998, 11.360000000000001, 18.69, 16.33, 10.67, 11.05, 13.459999999999999, 12.509999999999998, 16.71, 12.55
18.240000000000002, 19.07, 22.02, 14.729999999999999, 23.13, 20.169999999999998, 19.43, 11.84, 15.379999999999999, 14.77
18.990000000000002, 11.37, 15.160000000000002, 11.78, 24.88, 14.84, 10.549999999999999, 18.89, 21.46, 21.060000000000002
