26.540000000000003, 23.3, 29.470000000000002, 19.49, 15.590000000000002, 18.02, 19.139999999999997, 14.399999999999999, 20.82, 10.459999999999999
26.72, 19.96, 22.61, 12.379999999999999, 19.96, 13.86, 13.08, 13.780000000000001, 11.559999999999999, 10.67
24.0, 19.38, 11.65, 10.290000000000001, 17.49, 22.57, 18.82, 13.889999999999999, 20.080000000000002, 14.13
16.150000000000002, 18.98, 15.110000000000001, 20.91, 10.8, 11.21, 20.72, 14.37, 21.740000000000002, 10.68
28.79, 18.85, 21.69, 14.59, 19.900000000000002, 13.0, 10.72, 10.549999999999999, 12.2, 11.78
19.48, 21.2, 21.02, 22.93, 24.65, 14.63, 15.790000000000001, 17.68, 10.07, 24.41
37.059999999999995, 12.049999999999999, 17.7, 19.18, 25.729999999999997, 15.840000000000002, 18.029999999999998, 10.77, 10.639999999999999, 12.13
30.3, 26.790000000000003, 15.64, 20.77, 29.95, 15.36, 19.88, 12.379999999999999, 11.17, 13.04
29.439999999999998, 18.45, 24.72, 17.79, 14.84, 11.21, 12.540000000000001, 18.759999999999998, 13.459999999999999, 13.36
26.700000000000003, 14.69, 10.85, 15.42, 15.43, 17.37, 14.11, 15.290000000000001, 14.19, 18.59
