26.35, 16.76, 13.389999999999999, 13.69, 13.719999999999999, 26.39, 14.89, 19.81, 23.41, 16.42
41.4, 28.249999999999996, 21.62, 16.14, 19.08, 17.43, 13.54, 15.61, 20.77, 20.5
28.27, 28.13, 12.61, 18.87, 12.47, 16.66, 14.42, 13.700000000000001, 18.89, 18.27
33.589999999999996, 13.100000000000001, 24.89, 32.83, 20.39, 22.220000000000002, 17.630000000000003, 13.8, 12.55, 17.29
26.86, 46.25, 14.23, 13.56, 17.44, 30.61, 16.79, 15.14, 14.59, 24.2
30.28, 18.740000000000002, 15.4, 15.409999999999998, 23.76, 11.34, 18.23, 12.86, 25.580000000000002, 22.439999999999998
16.18, 24.3, 16.1, 14.14, 13.23, 21.02, 26.83, 18.52, 23.3, 22.46
37.09, 20.979999999999997, 23.57, 18.89, 13.889999999999999, 11.62, 11.75, 12.75, 10.52, 17.78
23.07, 29.43, 29.409999999999997, 22.42, 21.09, 24.23, 21.29, 23.75, 13.86, 17.59
37.65, 24.66, 29.48, 22.8, 18.14, 17.32, 16.31, 13.94, 20.06, 24.02
