85.22, 85.1, 85.07000000000001, 85.22, 85.24000000000001, 85.19, 85.24000000000001, 85.15, 85.27, 85.14
85.07000000000001, 85.09, 84.94, 84.99, 84.83000000000001, 84.83000000000001, 84.86, 84.76, 84.8, 84.75
85.2, 85.14, 85.1, 85.06, 85.09, 85.03, 84.89, 84.89999999999999, 84.81, 84.78999999999999
85.16, 85.22999999999999, 85.28999999999999, 85.26, 85.02, 85.14, 85.11999999999999, 85.03, 85.11, 84.95
85.13, 85.26, 85.22999999999999, 85.19, 85.3, 85.22999999999999, 85.02, 85.07000000000001, 85.02, 85.11999999999999
85.22999999999999, 85.04, 84.88, 84.89, 84.81, 84.81, 84.8, 84.81, 84.73, 84.63000000000001
85.18, 85.09, 85.18, 85.21, 85.21, 85.18, 85.16, 85.1, 84.94, 84.84
85.26, 85.22999999999999, 85.3, 85.15, 85.16, 85.07000000000001, 85.03, 84.78999999999999, 84.84, 84.77
85.19, 85.19, 85.08, 85.1, 85.00999999999999, 85.06, 84.99, 85.13, 85.14, 85.24000000000001
85.19, 85.08, 84.89999999999999, 84.98, 84.99, 84.86, 84.94, 84.99, 84.89999999999999, 84.98
