78.75, 76.37, 72.31, 70.38, 67.78, 65.59, 59.62, 54.61, 52.12, 47.85
80.07, 77.07000000000001, 73.87, 72.13000000000001, 66.53999999999999, 61.09, 53.959999999999994, 52.33, 41.57, 32.43
80.30000000000001, 80.14, 78.35, 74.8, 68.02, 60.019999999999996, 57.57, 56.089999999999996, 51.71, 46.37
81.21000000000001, 78.7, 73.54, 71.41, 66.13, 52.89, 44.79, 38.82, 30.89, 28.17
80.19, 77.75999999999999, 74.28, 73.3, 68.87, 63.57000000000001, 58.709999999999994, 54.06999999999999, 49.53, 40.83
80.65, 78.5, 73.0, 69.27, 67.67999999999999, 59.36, 51.66, 47.08, 38.97, 31.55
80.58999999999999, 79.67, 77.91, 75.57000000000001, 73.06, 69.83, 66.64, 64.41, 56.15, 51.53
81.39, 79.93, 76.88000000000001, 72.04, 66.99000000000001, 63.82, 59.440000000000005, 53.790000000000006, 44.28, 34.11
80.47999999999999, 80.33, 78.10000000000001, 76.14, 72.95, 68.64, 59.89, 51.71, 41.75, 33.14
78.81, 76.49000000000001, 71.63000000000001, 68.62, 63.46000000000001, 55.13, 53.12, 46.63, 39.4, 38.39
