61.94, 23.96, 39.800000000000004, 23.31, 20.580000000000002, 18.15, 14.63, 12.959999999999999, 32.440000000000005, 19.66
63.44, 50.56, 49.84, 23.91, 24.21, 38.17, 12.04, 18.47, 40.02, 26.19
58.87, 37.75, 50.67, 29.23, 29.64, 18.490000000000002, 24.86, 10.38, 19.93, 21.19
59.550000000000004, 36.29, 27.839999999999996, 23.11, 17.04, 16.400000000000002, 26.3, 30.17, 20.06, 23.51
52.239999999999995, 37.480000000000004, 27.839999999999996, 25.759999999999998, 32.87, 19.02, 25.55, 24.12, 14.75, 22.11
64.98, 40.300000000000004, 30.380000000000003, 27.560000000000002, 21.39, 26.26, 30.78, 24.68, 28.88, 11.34
33.78, 44.269999999999996, 40.300000000000004, 26.290000000000003, 28.470000000000002, 33.900000000000006, 25.369999999999997, 32.83, 38.7, 11.27
55.52, 41.77, 44.37, 33.21, 11.83, 33.46, 16.12, 29.75, 30.18, 35.74
52.75, 38.48, 28.060000000000002, 19.220000000000002, 21.23, 14.000000000000002, 22.64, 21.69, 20.48, 16.68
65.08, 48.809999999999995, 30.490000000000002, 49.72, 40.52, 32.99, 27.08, 25.3, 16.400000000000002, 17.75
